angular velocity message - w:(-2.25830078125, 58.41064453125, -14.16015625) temp_celsius:22.71
angle message - roll:113.8 pitch:-51.4 yaw:177.1 version:18128
magnetic message - vec:(-5553, -1012, 3514) temp_celsius:0.0
quaternion message - q:0.3529052734375 -0.252899169921875 -0.7528076171875 -0.49462890625
acceleration message - vec:(7.4744140625, 5.665625, -2.2203125000000004) temp_celsius:22.71
angular velocity message - w:(-25.08544921875, 116.8212890625, -18.06640625) temp_celsius:22.71
angle message - roll:103.4 pitch:-52.9 yaw:-170.7 version:18128
magnetic message - vec:(-5689, -1058, 3254) temp_celsius:0.0
quaternion message - q:0.3955078125 -0.214599609375 -0.727294921875 -0.51812744140625
acceleration message - vec:(7.5653320312500005, 5.8187500000000005, 0.15791015625000002) temp_celsius:22.71
angular velocity message - w:(-20.3857421875, 151.123046875, -23.13232421875) temp_celsius:22.71
angle message - roll:84.7 pitch:-52.1 yaw:-149.6 version:18128
magnetic message - vec:(-5893, -1150, 2666) temp_celsius:0.0
quaternion message - q:0.4609375 -0.150787353515625 -0.674041748046875 -0.557098388671875
acceleration message - vec:(7.2303710937500005, 6.474316406250001, 3.119921875) temp_celsius:22.71
angular velocity message - w:(16.66259765625, 178.8330078125, -26.67236328125) temp_celsius:22.71
angle message - roll:65.6 pitch:-44.3 yaw:-123.4 version:18128
magnetic message - vec:(-5968, -1268, 1790) temp_celsius:0.0
quaternion message - q:0.5494384765625 -0.036285400390625 -0.597564697265625 -0.582763671875
acceleration message - vec:(5.05791015625, 7.3260742187500005, 4.67509765625) temp_celsius:22.71
angular velocity message - w:(32.1044921875, 174.74365234375, -38.4521484375) temp_celsius:22.71
angle message - roll:57.0 pitch:-31.0 yaw:-101.0 version:18128
magnetic message - vec:(-5704, -1459, 847) temp_celsius:0.0
quaternion message - q:0.63592529296875 0.1175537109375 -0.509429931640625 -0.56756591796875
acceleration message - vec:(2.92373046875, 7.2542968750000005, 6.0340820312500005) temp_celsius:22.71
angular velocity message - w:(15.93017578125, 147.705078125, -35.888671875) temp_celsius:22.71
angle message - roll:54.6 pitch:-19.4 yaw:-88.2 version:18128
magnetic message - vec:(-5213, -1684, 157) temp_celsius:0.0
quaternion message - q:0.6805419921875 0.226593017578125 -0.427276611328125 -0.550323486328125
acceleration message - vec:(1.9236328125000002, 7.512695312500001, 6.30205078125) temp_celsius:22.71
